auction_id,bidder_id,time,factor_1,factor_2,prob,click
30,A,2020-01-01 00:21:37,2.528745849844114,9.770365857086954,0.0011126944790558243,0.0
30,B,2020-01-01 00:21:37,2.695317392339066,9.456643306736897,0.010171297457326355,0.0
30,C,2020-01-01 00:21:37,1.8157121880237506,9.767184718494757,0.005073764176415422,0.0
31,A,2020-01-01 00:22:20,3.3963896735559675,10.150454752282725,0.00808403706242185,0.0
31,B,2020-01-01 00:22:20,0.3484770275460818,10.100863418005252,0.004151208252848587,0.0
32,A,2020-01-01 00:23:03,3.1665039769598873,11.287719848596069,0.023057062576871123,0.0
32,B,2020-01-01 00:23:03,2.8080041453350115,11.13571658104078,0.012061770582652885,0.0
32,C,2020-01-01 00:23:03,1.5540193633109944,11.057126192375726,0.001495247708935157,0.0
33,A,2020-01-01 00:23:46,2.277052954385021,11.340905701130303,0.007271389902780176,0.0
33,B,2020-01-01 00:23:46,2.9303870364853237,11.353634837101978,0.01460240389430193,0.0
33,C,2020-01-01 00:23:46,1.4928607539663648,11.37210679385378,0.00530388058146895,0.0
34,A,2020-01-01 00:24:30,4.551084591526796,9.609543726445072,0.011961859306451526,0.0
34,B,2020-01-01 00:24:30,2.4776723099658686,9.876403086838224,0.00471860804183059,0.0
34,C,2020-01-01 00:24:30,0.7499888177131153,9.932100128006361,0.0005424357035983291,0.0
35,A,2020-01-01 00:25:13,2.3200737035222034,9.360676335490846,0.00472592974403083,0.0
35,B,2020-01-01 00:25:13,2.581781429381297,9.659079951117919,0.021963306729294578,0.0
35,C,2020-01-01 00:25:13,-0.655770322146358,9.566313263562241,0.0003404045801013484,0.0
36,A,2020-01-01 00:25:56,1.2218005911761638,10.876800296764543,0.002654253772400818,0.0
36,C,2020-01-01 00:25:56,1.1129956289626752,10.75334303204088,0.002951090626495906,0.0
37,A,2020-01-01 00:26:39,1.604283545308444,10.273965143773642,0.004480592422586604,0.0
37,B,2020-01-01 00:26:39,0.674912190540212,10.193579779651307,0.0015049394856546166,0.0
37,C,2020-01-01 00:26:39,1.1370520951549912,10.451702928444943,0.0011863652539646562,0.0
38,A,2020-01-01 00:27:22,2.9363763044108024,9.280780345470609,0.0051741611766805955,0.0
38,B,2020-01-01 00:27:22,3.996520349437735,9.614341501084784,0.002417421249962132,0.0
38,C,2020-01-01 00:27:22,1.7264032154066498,9.345596820819669,0.009597665975264744,0.0
39,A,2020-01-01 00:28:06,2.918813593268193,10.237202027712955,0.02803500082253986,0.0
39,B,2020-01-01 00:28:06,1.979859994342151,10.040644372369789,0.004648760443217253,0.0
39,C,2020-01-01 00:28:06,-0.06869058116547166,10.338987796448984,0.0009227551084499806,0.0
40,A,2020-01-01 00:28:49,3.1166889152738726,10.018353686169847,0.011854065935237816,0.0
40,B,2020-01-01 00:28:49,0.5736797529424118,10.078254437546432,0.0020286297662175665,0.0
40,C,2020-01-01 00:28:49,0.7348811446859072,9.956597089616281,0.004931581519288221,0.0
41,A,2020-01-01 00:29:32,4.00231266612301,10.679767173820453,0.016158011508840803,0.0
41,B,2020-01-01 00:29:32,3.0615446202592835,10.983809409716775,0.013812245515638439,0.0
41,C,2020-01-01 00:29:32,0.5038796218976399,11.125241702003489,0.00117209359023155,0.0
42,A,2020-01-01 00:30:15,2.2723951310538393,10.412867771908461,0.041497339524277366,1.0
42,B,2020-01-01 00:30:15,1.83489838051253,10.607392468372947,0.0018291724011298832,0.0
42,C,2020-01-01 00:30:15,1.770277939307442,10.539990089719963,0.003962841552194725,0.0
43,A,2020-01-01 00:30:59,2.186766082004111,10.853607991821393,0.04625441541426243,0.0
43,B,2020-01-01 00:30:59,1.9595911438714468,10.822048548230306,0.014515247078201612,0.0
43,C,2020-01-01 00:30:59,-0.624872659174901,10.70929522686652,0.0006465165358066627,0.0
44,A,2020-01-01 00:31:42,3.0763107197030437,10.665354724951966,0.005005796986023836,0.0
44,B,2020-01-01 00:31:42,2.497931962915277,10.144461240931145,0.002340165117082213,0.0
44,C,2020-01-01 00:31:42,2.1539689995837774,10.393694539183018,0.0041953200394818655,0.0
45,A,2020-01-01 00:32:25,3.226507019224182,10.337090248287197,0.03205228338923392,0.0
45,B,2020-01-01 00:32:25,3.3440753494040263,10.723599584663386,0.021917185449556658,0.0
45,C,2020-01-01 00:32:25,-1.280401605279017,10.70172285945932,0.0012433855098597938,0.0
46,A,2020-01-01 00:33:08,0.7759168680877613,9.457176503297424,0.0004999170537846398,0.0
46,B,2020-01-01 00:33:08,0.9724633264075992,9.862967744228259,0.0011637942676433334,0.0
46,C,2020-01-01 00:33:08,-0.5199754711115256,9.462317715078605,0.00011990470899602152,0.0
47,B,2020-01-01 00:33:51,1.4638871767125243,9.52524178852167,0.0007762162204173461,0.0
47,C,2020-01-01 00:33:51,0.7943534472340298,9.099712366633513,0.0010140654271722858,0.0
48,A,2020-01-01 00:34:35,4.0339349016969,10.751093650775593,0.006902893429884545,0.0
48,B,2020-01-01 00:34:35,3.1782230491162453,10.86071601180085,0.0059208184413187094,0.0
48,C,2020-01-01 00:34:35,1.154485222890412,10.922253685107103,0.0024487359796476,0.0
49,A,2020-01-01 00:35:18,2.9575368721496393,10.164112299642788,0.004348806268261615,0.0
49,B,2020-01-01 00:35:18,5.621676503590384,10.253900753386576,0.11472224311039496,0.0
49,C,2020-01-01 00:35:18,-0.22665644849251732,9.703159383325863,0.0013412581660299941,0.0
50,A,2020-01-01 00:36:01,3.097420900696809,11.193760512628863,0.06834850387368972,0.0
50,B,2020-01-01 00:36:01,1.9251580308697016,11.325701429514403,0.009619686180715134,0.0
50,C,2020-01-01 00:36:01,1.592190248046255,10.867090330013058,0.0025580512689129032,0.0
51,A,2020-01-01 00:36:44,3.9372372049594,9.990663007435359,0.01804361223761149,0.0
51,B,2020-01-01 00:36:44,2.016361380032847,10.206124919308474,0.0007288857852156433,0.0
51,C,2020-01-01 00:36:44,0.3872959830583791,10.236728001753638,0.0013644134101588549,0.0
52,A,2020-01-01 00:37:28,1.6063895790059808,9.799083483412872,0.007514864215626145,0.0
52,B,2020-01-01 00:37:28,1.7410386515951424,9.88665546146676,0.0034240720222388035,0.0
52,C,2020-01-01 00:37:28,1.9584512699925352,9.707884519565427,0.0021325202623669755,0.0
53,A,2020-01-01 00:38:11,2.9558868907229203,10.07002041337534,0.01680132928446837,0.0
53,B,2020-01-01 00:38:11,2.425145775058724,10.003497787476746,0.010157541828906397,0.0
53,C,2020-01-01 00:38:11,1.3704865342730872,10.119500221136647,0.00032756005455136485,0.0
54,A,2020-01-01 00:38:54,1.9718924037074927,10.894475919886398,0.006017448114101576,0.0
54,C,2020-01-01 00:38:54,0.07812703427165402,11.173325043070834,0.003131399484767652,0.0
55,A,2020-01-01 00:39:37,1.5633714625663613,10.646664098956396,0.002658052152912529,0.0
55,B,2020-01-01 00:39:37,2.2378345706280705,10.820504069635529,0.011727746698593305,0.0
55,C,2020-01-01 00:39:37,1.6128255922277979,11.098563683732271,0.003679213851533458,0.0
56,A,2020-01-01 00:40:20,2.0173295469044286,10.92537551213017,0.013047402762141537,0.0
56,B,2020-01-01 00:40:20,1.0613470095596873,11.358199971282065,0.0010556269208118888,0.0
56,C,2020-01-01 00:40:20,1.1917402025130772,11.13731161817436,0.0006735274477473329,0.0
57,A,2020-01-01 00:41:04,3.077760611905935,10.198651923318694,0.00827264459050474,0.0
57,B,2020-01-01 00:41:04,2.6694771561078507,10.393359887414967,0.005992850905851308,0.0
57,C,2020-01-01 00:41:04,-0.08846705397957466,10.232417677988096,0.00026579967125135484,0.0
58,A,2020-01-01 00:41:47,2.8353997578789314,10.736225301402609,0.004339171895205854,0.0
58,B,2020-01-01 00:41:47,3.2265321984307684,10.745379601159117,0.0020849291172080585,0.0
58,C,2020-01-01 00:41:47,-1.834772035884665,10.606904419704211,0.0011127037325758893,0.0
59,A,2020-01-01 00:42:30,2.5017645016833896,10.880107274495504,0.011643334544139568,0.0
59,B,2020-01-01 00:42:30,2.0560248553108136,10.67183359992968,0.0028195621252393426,0.0
59,C,2020-01-01 00:42:30,0.8647725318037476,10.863977100929114,0.0020265633925788027,0.0
60,A,2020-01-01 00:43:13,4.987028730705687,10.112844710135448,0.08875343173497786,0.0
60,B,2020-01-01 00:43:13,1.8899333103421818,10.296306815320744,0.011711860539576189,0.0
60,C,2020-01-01 00:43:13,1.2344906797399517,10.371338303893554,0.004078260231723644,0.0
61,A,2020-01-01 00:43:57,3.6901026061283244,10.486166540273851,0.008438153236229448,0.0
61,B,2020-01-01 00:43:57,3.244896851123415,11.349496167732418,0.029897527607304315,0.0
61,C,2020-01-01 00:43:57,1.6370210187351095,11.089422261613056,0.030823893278713013,0.0
62,A,2020-01-01 00:44:40,2.852425283090074,10.151355470222901,0.026115799582685784,0.0
62,B,2020-01-01 00:44:40,1.7889094604159563,10.32910648314473,0.0020647811107360266,0.0
62,C,2020-01-01 00:44:40,1.509376742011371,9.950456558336116,0.011173324580158687,0.0
63,A,2020-01-01 00:45:23,2.343476580298197,10.008937423706245,0.004340991824550786,0.0
63,B,2020-01-01 00:45:23,2.589680145046465,9.903324190185891,0.008269718019938085,0.0
63,C,2020-01-01 00:45:23,0.1555375738916387,9.949418329648802,0.0007212935239722911,0.0
64,B,2020-01-01 00:46:06,2.2371144984518585,10.294229705493514,0.0029353137066741564,0.0
64,C,2020-01-01 00:46:06,2.913342499756564,10.302211551907545,0.008373627715766106,0.0
65,A,2020-01-01 00:46:49,4.221023361958271,10.678404977984663,0.03996301619937077,0.0
65,B,2020-01-01 00:46:49,2.8777795819709375,10.336531774071167,0.010990332012596466,0.0
65,C,2020-01-01 00:46:49,1.3410482505908714,10.625358885632503,0.0018311086519449875,0.0
66,B,2020-01-01 00:47:33,1.0105113848778857,10.284573102534468,0.0004768906960488259,0.0
66,C,2020-01-01 00:47:33,0.6514540681267116,10.09136034490794,0.0005513514783824261,0.0
67,A,2020-01-01 00:48:16,1.0930313965140768,11.427133518781602,0.005353027606169192,0.0
67,B,2020-01-01 00:48:16,2.0230184160456166,11.737460971772379,0.0028576659366522593,0.0
67,C,2020-01-01 00:48:16,3.5915748943812527,11.720931977881335,0.04680273570675005,0.0
68,A,2020-01-01 00:48:59,3.2578416864810844,10.682075001122882,0.035874647959444665,0.0
68,B,2020-01-01 00:48:59,2.6342951978137084,10.532636113932366,0.004511547834706031,0.0
68,C,2020-01-01 00:48:59,1.1926796140625953,10.336494706054538,0.0005657074158871491,0.0
69,A,2020-01-01 00:49:42,2.579099016475615,10.699741437418057,0.01056747548264032,0.0
69,B,2020-01-01 00:49:42,3.1970173787733245,10.810525369031486,0.038951119676046274,0.0
70,A,2020-01-01 00:50:26,1.1028092324719037,10.702625811557487,0.002021107103857773,0.0
70,B,2020-01-01 00:50:26,1.902586212245931,10.494760888540068,0.0006700999104168987,0.0
70,C,2020-01-01 00:50:26,1.346745534943852,10.997991759622245,0.003364772301709711,0.0
71,B,2020-01-01 00:51:09,1.325713044330094,10.525554218296472,0.0030635622457098094,0.0
71,C,2020-01-01 00:51:09,1.1976095460658436,10.83532236766195,0.0038204192506150025,0.0
72,A,2020-01-01 00:51:52,2.667847457093369,10.899936049361628,0.03589365470821945,0.0
72,B,2020-01-01 00:51:52,1.3880698997999945,10.677012415884315,0.00328004337025345,0.0
72,C,2020-01-01 00:51:52,0.9946514990031178,10.844409749685221,0.0012197325481793431,0.0
73,A,2020-01-01 00:52:35,2.1712234633851444,10.220976265661257,0.0028785035127175712,0.0
73,B,2020-01-01 00:52:35,0.036704952594304174,10.171107947903346,0.0005361122642488826,0.0
73,C,2020-01-01 00:52:35,0.5851964674388169,10.316106041435587,0.00110205007465699,0.0
74,A,2020-01-01 00:53:18,4.396505025852852,9.996090489856298,0.03082361188735387,0.0
74,B,2020-01-01 00:53:18,1.1061031621740565,10.349652774512048,0.0010691058273134362,0.0
74,C,2020-01-01 00:53:18,1.0141999529388492,10.91982220055987,0.00464969789361833,0.0
75,A,2020-01-01 00:54:02,3.644772989387004,10.298127116586135,0.02217883511214136,0.0
75,B,2020-01-01 00:54:02,0.6228356900544856,10.640731286462115,0.002018315168766253,0.0
75,C,2020-01-01 00:54:02,0.9216445118484781,10.479245699265853,0.0013513272268602828,0.0
76,A,2020-01-01 00:54:45,2.657914682087156,11.262385564582738,0.009933712181708786,0.0
76,B,2020-01-01 00:54:45,2.4087541976907194,11.043068141662832,0.005689296049100887,0.0
76,C,2020-01-01 00:54:45,1.7513304579689837,10.970201151941442,0.00035013831087169395,0.0
77,A,2020-01-01 00:55:28,3.1621049415735007,10.76985509983549,0.017881423859302303,0.0
77,B,2020-01-01 00:55:28,2.4078530666682667,11.105242760491437,0.01033447654228207,0.0
77,C,2020-01-01 00:55:28,1.243351087982525,11.051485299916306,0.0022198432929479406,0.0
78,A,2020-01-01 00:56:11,2.187282618043444,11.415480007907455,0.007619426596086446,0.0
78,B,2020-01-01 00:56:11,3.5347308125814205,11.505840901933777,0.004913088851323426,0.0
78,C,2020-01-01 00:56:11,2.1411415834642034,11.620076047435965,0.01148260349518839,0.0
79,A,2020-01-01 00:56:55,3.1675647616524776,10.525664272652705,0.006926041613010731,0.0
79,B,2020-01-01 00:56:55,3.517099930651993,10.64905915530533,0.02039016917325367,0.0
79,C,2020-01-01 00:56:55,0.2859393113642936,10.741189462380504,0.0013604506119239993,0.0
80,B,2020-01-01 00:57:38,3.248300703384918,10.789181328883398,0.0018550287496888718,0.0
80,C,2020-01-01 00:57:38,2.395661734591994,10.430744268233317,0.0019950344815643636,0.0
81,A,2020-01-01 00:58:21,2.4110586374480727,11.008549123848239,0.005207610146420267,0.0
81,B,2020-01-01 00:58:21,1.6856634936326087,10.806588135043697,0.0007360278060010374,0.0
81,C,2020-01-01 00:58:21,0.7562973002013794,10.458445051149022,0.002748237677544463,0.0
82,A,2020-01-01 00:59:04,2.312188403448527,11.072638663046728,0.0008624642573246326,0.0
82,C,2020-01-01 00:59:04,1.0349125417649916,10.80914073107636,0.0006300755864967518,0.0
83,A,2020-01-01 00:59:47,3.385840964478364,9.634295458071575,0.006637882718036722,0.0
83,B,2020-01-01 00:59:47,1.9884155622091841,10.11151487010496,0.00037070574963970267,0.0
83,C,2020-01-01 00:59:47,0.03538622784495182,10.14784885148061,0.0002174787944292184,0.0
84,A,2020-01-01 01:00:31,3.797205296998067,10.395424801659047,0.005099651709365875,0.0
84,B,2020-01-01 01:00:31,1.5208970092467045,10.228586160330511,0.0006539777103526482,0.0
84,C,2020-01-01 01:00:31,1.6099803578248557,10.276894617938865,0.002391663816075012,0.0
85,A,2020-01-01 01:01:14,3.074749246048298,9.86361774594038,0.01606107968959301,0.0
85,B,2020-01-01 01:01:14,3.586728604172632,10.104504808389235,0.002958489255041663,0.0
85,C,2020-01-01 01:01:14,-1.0102747857473706,9.886767545126625,0.00010465915653385871,0.0
86,A,2020-01-01 01:01:57,1.9584099016090357,10.2197994985643,0.02399738650059005,0.0
86,B,2020-01-01 01:01:57,3.6678908014300573,10.562519028562756,0.029138504421476606,0.0
86,C,2020-01-01 01:01:57,1.9805932913675925,10.627355409144831,0.00927467848767871,0.0
87,A,2020-01-01 01:02:40,3.287101555335825,10.296222618469692,0.011290792611154538,0.0
87,B,2020-01-01 01:02:40,1.5510516393869462,10.322253852745611,0.0018271433608840538,0.0
87,C,2020-01-01 01:02:40,1.0508816715336686,10.704575610992567,0.0009383988672113855,0.0
88,A,2020-01-01 01:03:24,1.3423402239051467,9.217006658653002,0.005117287123639047,0.0
88,B,2020-01-01 01:03:24,1.9983951501355626,9.194883710107382,0.008178443441233033,0.0
88,C,2020-01-01 01:03:24,0.8364190953073802,9.249574820812196,0.002026517847132271,0.0
89,A,2020-01-01 01:04:07,2.696616320491211,10.778543456563337,0.018867218639720632,0.0
89,B,2020-01-01 01:04:07,1.9649365190484693,10.95731147914837,0.00467300496818042,0.0
89,C,2020-01-01 01:04:07,1.036424734090037,10.970022437131028,0.004718049939843434,0.0
90,A,2020-01-01 01:04:50,3.2395596670203237,10.070095497959214,0.005600148327061768,0.0
90,B,2020-01-01 01:04:50,0.8786619397432327,10.208593752242924,0.0068419337730299,0.0
90,C,2020-01-01 01:04:50,0.6050569848273021,10.3860266544174,0.001132618019317606,0.0
91,A,2020-01-01 01:05:33,2.6322477673991242,10.72910433759828,0.03864167299557454,0.0
91,B,2020-01-01 01:05:33,0.6767552620262056,11.064869443478866,0.007801502292360277,0.0
91,C,2020-01-01 01:05:33,0.6670994263804698,10.909674135871965,0.004448865446351655,0.0
92,A,2020-01-01 01:06:16,4.694976641619577,9.968569711648279,0.008621741995228785,0.0
92,B,2020-01-01 01:06:16,1.816497786743218,9.653927350904244,0.000948521393536094,0.0
92,C,2020-01-01 01:06:16,3.2972361745127476,9.492327048125299,0.001277801070285013,0.0
93,A,2020-01-01 01:07:00,2.0745775469851613,11.701481079949863,0.001071278263243063,0.0
93,B,2020-01-01 01:07:00,0.9578569981603302,11.50269836418104,0.00875528225507893,0.0
93,C,2020-01-01 01:07:00,0.7147149180201724,11.828658381580947,0.002513100559807034,0.0
94,A,2020-01-01 01:07:43,0.8730224933858852,10.97025315803954,0.0029330739254030086,0.0
94,B,2020-01-01 01:07:43,2.3875936275108502,10.873363201205178,0.002292881394472535,0.0
94,C,2020-01-01 01:07:43,-0.04718046296401823,10.692014422281874,0.0012315870937920817,0.0
95,A,2020-01-01 01:08:26,2.583305900079441,11.777188603889913,0.01640109535031711,0.0
95,B,2020-01-01 01:08:26,-0.4718548778375542,11.42208223112626,0.0015122407054494345,0.0
95,C,2020-01-01 01:08:26,1.8893329173861853,11.541883941523617,0.024858845724890583,0.0
96,A,2020-01-01 01:09:09,3.5732855019708025,11.324716316575325,0.005382765131865258,0.0
96,B,2020-01-01 01:09:09,2.015589790312433,11.538718162436805,0.01120314554671231,0.0
96,C,2020-01-01 01:09:09,2.178770084825497,11.272717073329046,0.0021652887835024786,0.0
97,A,2020-01-01 01:09:52,2.5992180243898644,11.544127194743048,0.00379350419383638,0.0
97,B,2020-01-01 01:09:52,2.7585558330203126,11.578626348308442,0.010641073432027859,0.0
97,C,2020-01-01 01:09:52,1.517169361696942,11.531259624641258,0.0027236275340520926,0.0
98,A,2020-01-01 01:10:36,3.4138978216758544,10.474147453727657,0.014712838810327557,0.0
98,B,2020-01-01 01:10:36,2.836705661513506,10.272632056716107,0.016725736638793315,0.0
99,A,2020-01-01 01:11:19,2.960632850716751,10.398694465069521,0.0027873083895573873,0.0
99,B,2020-01-01 01:11:19,-0.18116486483384353,10.672259485046915,0.0007151529856578231,0.0
99,C,2020-01-01 01:11:19,0.24124319067135414,10.659903107359353,0.0010167297102965278,0.0
100,A,2020-01-01 01:12:02,2.4340661853706416,10.200447125095792,0.0018568509102476114,0.0
100,B,2020-01-01 01:12:02,4.032452125729524,10.105062827777648,0.002700452199981671,0.0
100,C,2020-01-01 01:12:02,1.962162394075766,10.121324395212344,0.0017245488438828312,0.0
101,A,2020-01-01 01:12:45,4.009471075674158,10.777592163877006,0.020247994262522172,0.0
101,B,2020-01-01 01:12:45,1.6307708821553568,11.014904209382646,0.00258000471893355,0.0
101,C,2020-01-01 01:12:45,1.24334929134236,10.758282301422906,0.001937077875331008,0.0
102,A,2020-01-01 01:13:29,3.3378781047739783,10.223441905433269,0.002695276997341292,0.0
102,B,2020-01-01 01:13:29,4.097303288010634,10.097815480167894,0.005886012904687412,0.0
102,C,2020-01-01 01:13:29,1.1045631617830212,9.98056166687855,0.0027798233163258954,0.0
103,A,2020-01-01 01:14:12,2.9833152526989313,11.3604981205001,0.006820270420125749,0.0
103,B,2020-01-01 01:14:12,0.48196203782761016,11.538718348108388,0.00041256736439333237,0.0
103,C,2020-01-01 01:14:12,2.840687783381396,11.356885263595503,0.011671478156638559,0.0
104,A,2020-01-01 01:14:55,1.3118788496801597,11.28220345062287,0.0033601523119053843,0.0
104,B,2020-01-01 01:14:55,2.398537856664755,11.217921438630725,0.003025245237426137,0.0
104,C,2020-01-01 01:14:55,1.050898177266182,11.307493054282293,0.0005893713097242788,0.0
105,A,2020-01-01 01:15:38,5.281199874931627,10.820225445128914,0.008154695835243942,0.0
